date,publisher,candidate,sentiment
2020-03-29,Politico,trump,0.05481787187773108
2020-03-29,WashingtonTimes,biden,-0.0464923469387755
2020-03-29,WashingtonTimes,trump,0.0769855234371363
2020-03-29,WashingtonTimes,warren,0.0
2020-03-30,AP,biden,0.03666666666666667
2020-03-30,AP,trump,0.004142459392459384
2020-03-30,AP,warren,0.023333333333333334
2020-03-30,Breitbart,,0.0
2020-03-30,Breitbart,biden,0.08990935010367784
2020-03-30,Breitbart,sanders,-0.09062500000000001
2020-03-30,Breitbart,trump,0.054294373990690606
2020-03-30,Breitbart,warren,0.0
2020-03-30,Buzzfeed,trump,0.16666666666666669
2020-03-30,Fox,biden,0.11166513347763343
2020-03-30,Fox,buttigieg,0.0
2020-03-30,Fox,sanders,0.1292708333333333
2020-03-30,Fox,trump,0.02845879352129354
2020-03-30,Fox,warren,0.15454545454545454
2020-03-30,NBC,,-0.19444444444444445
2020-03-30,NBC,biden,0.12427248677248671
2020-03-30,NBC,sanders,0.030576923076923085
2020-03-30,NBC,trump,0.20222692290874114
2020-03-30,NewYorkTimes,biden,0.04661986661986662
2020-03-30,NewYorkTimes,bloomberg,0.0
2020-03-30,NewYorkTimes,sanders,0.5
2020-03-30,NewYorkTimes,steyer,0.5999999999999999
2020-03-30,NewYorkTimes,trump,0.09262325231075227
2020-03-30,Politico,,0.012500000000000002
2020-03-30,Politico,biden,0.09531250000000001
2020-03-30,Politico,sanders,0.15716145833333336
2020-03-30,Politico,trump,0.16652379102379092
2020-03-30,Politico,warren,0.0
2020-03-30,WashingtonTimes,,0.28571428571428564
2020-03-30,WashingtonTimes,biden,0.0687362258953168
2020-03-30,WashingtonTimes,sanders,0.0
2020-03-30,WashingtonTimes,trump,0.06771681660353539
2020-03-30,WashingtonTimes,warren,0.023333333333333338
2020-03-31,AP,biden,0.0
2020-03-31,AP,trump,0.05897381191432397
2020-03-31,Breitbart,biden,0.04633773964131107
2020-03-31,Breitbart,sanders,0.17685185185185184
2020-03-31,Breitbart,trump,0.04227822442108157
2020-03-31,Buzzfeed,trump,-0.1255
2020-03-31,Fox,biden,0.0726065768522665
2020-03-31,Fox,bloomberg,0.1555944055944056
2020-03-31,Fox,sanders,0.13337053571428575
2020-03-31,Fox,trump,0.034054359805237015
2020-03-31,NBC,biden,0.20555555555555552
2020-03-31,NBC,sanders,0.009788359788359789
2020-03-31,NBC,trump,0.10886851078815363
2020-03-31,NewYorkTimes,biden,0.06515610908189033
2020-03-31,NewYorkTimes,bloomberg,0.13636363636363635
2020-03-31,NewYorkTimes,klobuchar,0.0
2020-03-31,NewYorkTimes,sanders,0.05520833333333334
2020-03-31,NewYorkTimes,trump,0.07769640325561376
2020-03-31,NewYorkTimes,yang,0.1
2020-03-31,Politico,biden,0.020676461585552496
2020-03-31,Politico,bloomberg,0.21464646464646467
2020-03-31,Politico,buttigieg,-0.04471450617283949
2020-03-31,Politico,klobuchar,0.036607142857142845
2020-03-31,Politico,sanders,0.2
2020-03-31,Politico,trump,0.0407238517888956
2020-03-31,Politico,warren,0.1495535714285714
2020-03-31,Politico,yang,-0.009595959595959616
2020-03-31,WashingtonTimes,biden,0.07230769230769231
2020-03-31,WashingtonTimes,sanders,0.0935185185185185
2020-03-31,WashingtonTimes,trump,0.04824653815146774
2020-04-01,AP,biden,0.033664021164021174
2020-04-01,AP,sanders,-0.09166666666666667
2020-04-01,AP,trump,0.03322834436805028
2020-04-01,Breitbart,biden,0.16739718614718616
2020-04-01,Breitbart,bloomberg,0.25
2020-04-01,Breitbart,sanders,0.03533333333333333
2020-04-01,Breitbart,trump,0.022657308723884818
2020-04-01,Breitbart,warren,0.0
2020-04-01,Buzzfeed,biden,0.10821802584670225
2020-04-01,Buzzfeed,trump,0.08141882257953688
2020-04-01,Fox,,0.06791666666666667
2020-04-01,Fox,biden,0.03627363117531655
2020-04-01,Fox,bloomberg,0.2770833333333333
2020-04-01,Fox,klobuchar,0.0
2020-04-01,Fox,sanders,0.05634085213032578
2020-04-01,Fox,trump,0.052097590187590206
2020-04-01,Fox,warren,0.0
2020-04-01,NBC,biden,-0.12332251082251083
2020-04-01,NBC,bloomberg,0.1
2020-04-01,NBC,klobuchar,0.0
2020-04-01,NBC,sanders,0.05584415584415584
2020-04-01,NBC,trump,0.04511155950278221
2020-04-01,NBC,warren,0.0
2020-04-01,NewYorkTimes,,0.3151515151515151
2020-04-01,NewYorkTimes,biden,0.08382440476190477
2020-04-01,NewYorkTimes,buttigieg,0.0
2020-04-01,NewYorkTimes,klobuchar,-0.4
2020-04-01,NewYorkTimes,sanders,0.05025252525252527
2020-04-01,NewYorkTimes,trump,0.10600079164662503
2020-04-01,NewYorkTimes,warren,0.14285714285714288
2020-04-01,Politico,biden,0.043950757575757574
2020-04-01,Politico,sanders,0.18333333333333335
2020-04-01,Politico,trump,0.09578346134020177
2020-04-01,Politico,warren,-0.008110870610870615
2020-04-01,WashingtonTimes,biden,0.0277142857142857
2020-04-01,WashingtonTimes,bloomberg,0.22164502164502164
2020-04-01,WashingtonTimes,sanders,0.05000000000000001
2020-04-01,WashingtonTimes,trump,0.009353973245482674
2020-04-01,WashingtonTimes,warren,-0.5
2020-04-02,AP,,0.0
2020-04-02,AP,biden,0.14345238095238097
2020-04-02,AP,sanders,0.0072727272727272745
2020-04-02,AP,trump,0.031817010238438775
2020-04-02,AP,yang,0.03333333333333333
2020-04-02,Breitbart,,0.3
2020-04-02,Breitbart,biden,0.046071428571428576
2020-04-02,Breitbart,bloomberg,0.18106060606060606
2020-04-02,Breitbart,klobuchar,0.1875
2020-04-02,Breitbart,sanders,0.0
2020-04-02,Breitbart,trump,0.02044365021179537
2020-04-02,Fox,biden,0.10365022276638441
2020-04-02,Fox,bloomberg,-0.043939393939393945
2020-04-02,Fox,sanders,0.0
2020-04-02,Fox,trump,0.019320157099474787
2020-04-02,NBC,biden,0.15229330018486648
2020-04-02,NBC,bloomberg,0.16944444444444443
2020-04-02,NBC,sanders,0.19991258741258752
2020-04-02,NBC,trump,0.08463994547783871
2020-04-02,NBC,yang,0.0
2020-04-02,NewYorkTimes,,0.0
2020-04-02,NewYorkTimes,biden,0.07491379310344827
2020-04-02,NewYorkTimes,klobuchar,0.2027777777777778
2020-04-02,NewYorkTimes,sanders,0.025
2020-04-02,NewYorkTimes,trump,0.10618036627295883
2020-04-02,Politico,biden,0.014286616161616158
2020-04-02,Politico,bloomberg,0.13727272727272727
2020-04-02,Politico,sanders,0.0
2020-04-02,Politico,trump,0.041020287618092996
2020-04-02,Politico,warren,0.07291666666666667
2020-04-02,WashingtonTimes,,0.0
2020-04-02,WashingtonTimes,biden,0.0441048237476809
2020-04-02,WashingtonTimes,sanders,0.0375
2020-04-02,WashingtonTimes,trump,-0.01671504198612632
2020-04-02,WashingtonTimes,warren,0.11250000000000002
2020-04-03,AP,biden,-0.009375000000000008
2020-04-03,AP,sanders,0.0
2020-04-03,AP,trump,0.02229927791975984
2020-04-03,AP,warren,0.0
2020-04-03,Breitbart,,-0.08333333333333333
2020-04-03,Breitbart,biden,-0.035673076923076925
2020-04-03,Breitbart,bloomberg,0.0
2020-04-03,Breitbart,klobuchar,-0.05625
2020-04-03,Breitbart,sanders,0.040462962962962964
2020-04-03,Breitbart,trump,0.06306990358126723
2020-04-03,Breitbart,warren,0.0
2020-04-03,Breitbart,yang,0.003030303030303029
2020-04-03,Buzzfeed,biden,-0.13333333333333333
2020-04-03,Buzzfeed,bloomberg,0.0
2020-04-03,Buzzfeed,trump,0.039878139190065796
2020-04-03,Fox,,0.1464285714285714
2020-04-03,Fox,biden,0.05984124105799639
2020-04-03,Fox,bloomberg,0.10993556252176943
2020-04-03,Fox,sanders,0.06992248062015505
2020-04-03,Fox,trump,0.04653003927180881
2020-04-03,Fox,warren,0.0
2020-04-03,NBC,biden,-0.01657142857142857
2020-04-03,NBC,bloomberg,-0.07222222222222223
2020-04-03,NBC,sanders,0.0
2020-04-03,NBC,trump,0.05129998940396919
2020-04-03,NBC,warren,0.15
2020-04-03,NewYorkTimes,trump,0.058791329443503335
2020-04-03,Politico,,0.0
2020-04-03,Politico,biden,0.04495453637090329
2020-04-03,Politico,bloomberg,0.06818181818181818
2020-04-03,Politico,buttigieg,0.3499999999999999
2020-04-03,Politico,sanders,0.02705445544554455
2020-04-03,Politico,trump,0.06827140925388671
2020-04-03,Politico,warren,0.0
2020-04-03,WashingtonTimes,biden,0.03989197530864197
2020-04-03,WashingtonTimes,sanders,-0.15384615384615385
2020-04-03,WashingtonTimes,trump,-0.033535372369709715
2020-04-04,AP,biden,0.11841269841269841
2020-04-04,AP,sanders,0.4
2020-04-04,AP,trump,0.01722245670995671
2020-04-04,Breitbart,biden,-0.020833333333333332
2020-04-04,Breitbart,bloomberg,0.012500000000000004
2020-04-04,Breitbart,buttigieg,0.1568700396825397
2020-04-04,Breitbart,sanders,0.046590909090909086
2020-04-04,Breitbart,trump,0.047372685185185184
2020-04-04,Breitbart,warren,0.01875
2020-04-04,Breitbart,yang,0.0
2020-04-04,Buzzfeed,biden,-0.13333333333333333
2020-04-04,Buzzfeed,trump,-0.09601449275362314
2020-04-04,Fox,,-0.25
2020-04-04,Fox,biden,0.048611111111111105
2020-04-04,Fox,sanders,0.006249999999999999
2020-04-04,Fox,trump,-0.02140553663094647
2020-04-04,NBC,biden,0.06157407407407406
2020-04-04,NBC,klobuchar,0.0
2020-04-04,NBC,sanders,0.0
2020-04-04,NBC,trump,0.06352445191260983
2020-04-04,NBC,warren,0.0
2020-04-04,NewYorkTimes,,0.0
2020-04-04,NewYorkTimes,biden,0.047976190476190485
2020-04-04,NewYorkTimes,sanders,0.15833333333333335
2020-04-04,NewYorkTimes,trump,-0.016964285714285713
2020-04-04,Politico,biden,-0.4
2020-04-04,Politico,bloomberg,0.08499999999999999
2020-04-04,Politico,sanders,0.21428571428571427
2020-04-04,Politico,trump,0.03947431212477509
2020-04-04,WashingtonTimes,biden,0.004629629629629629
2020-04-04,WashingtonTimes,sanders,0.002857142857142858
2020-04-04,WashingtonTimes,trump,0.01315521284271284
2020-04-04,WashingtonTimes,yang,0.08333333333333333
2020-04-05,AP,biden,0.11359427609427611
2020-04-05,AP,sanders,0.0
2020-04-05,AP,trump,0.10170243694039567
2020-04-05,Breitbart,biden,0.1272546897546898
2020-04-05,Breitbart,bloomberg,0.1
2020-04-05,Breitbart,sanders,0.55
2020-04-05,Breitbart,trump,0.06368319559228651
2020-04-05,Fox,biden,0.01514550264550264
2020-04-05,Fox,sanders,-0.15000000000000002
2020-04-05,Fox,trump,0.07462171611068666
2020-04-05,NBC,biden,0.17534722222222224
2020-04-05,NBC,sanders,0.15246598639455783
2020-04-05,NBC,trump,0.018318785040096524
2020-04-05,NewYorkTimes,biden,0.0
2020-04-05,NewYorkTimes,bloomberg,0.06818181818181818
2020-04-05,NewYorkTimes,sanders,0.14801136363636366
2020-04-05,NewYorkTimes,trump,0.04180293868389105
2020-04-05,NewYorkTimes,warren,0.0
2020-04-05,NewYorkTimes,yang,0.08333333333333333
2020-04-05,Politico,,0.0
2020-04-05,Politico,biden,-0.07416666666666667
2020-04-05,Politico,klobuchar,0.07166666666666667
2020-04-05,Politico,sanders,0.10812563951200313
2020-04-05,Politico,trump,0.04834924189483934
2020-04-05,Politico,warren,0.7
2020-04-05,WashingtonTimes,biden,0.029204545454545452
2020-04-05,WashingtonTimes,trump,0.10658495987443356
2020-04-06,AP,biden,-0.02159174159174159
2020-04-06,AP,sanders,-0.085
2020-04-06,AP,trump,0.07339198532948532
2020-04-06,AP,warren,0.0
2020-04-06,Breitbart,biden,0.08934054153393775
2020-04-06,Breitbart,bloomberg,-0.05
2020-04-06,Breitbart,klobuchar,0.02
2020-04-06,Breitbart,trump,0.04826108884993183
2020-04-06,Breitbart,warren,0.0
2020-04-06,Buzzfeed,trump,0.05000000000000001
2020-04-06,Fox,,0.5
2020-04-06,Fox,biden,0.12482102520077212
2020-04-06,Fox,bloomberg,-0.006249999999999995
2020-04-06,Fox,sanders,0.11005509641873278
2020-04-06,Fox,trump,0.07288469017593248
2020-04-06,NBC,biden,0.024955570745044425
2020-04-06,NBC,sanders,0.255
2020-04-06,NBC,trump,0.08477440218511646
2020-04-06,NBC,warren,0.08333333333333333
2020-04-06,NewYorkTimes,,0.5
2020-04-06,NewYorkTimes,biden,0.1875
2020-04-06,NewYorkTimes,klobuchar,0.24464285714285716
2020-04-06,NewYorkTimes,sanders,0.06275378368401624
2020-04-06,NewYorkTimes,trump,0.05840450116440216
2020-04-06,Politico,biden,0.07884871644130903
2020-04-06,Politico,sanders,0.2
2020-04-06,Politico,trump,0.07605296479363642
2020-04-06,Politico,warren,0.0844017094017094
2020-04-06,WashingtonTimes,biden,0.1366600790513834
2020-04-06,WashingtonTimes,bloomberg,-0.025568181818181823
2020-04-06,WashingtonTimes,trump,0.08373164154414156
2020-04-07,AP,biden,0.05986111111111112
2020-04-07,AP,sanders,-0.03743042671614099
2020-04-07,AP,trump,0.06064085297418629
2020-04-07,Breitbart,biden,0.12851851851851853
2020-04-07,Breitbart,sanders,0.125
2020-04-07,Breitbart,trump,0.0227847734097734
2020-04-07,Breitbart,yang,0.016666666666666663
2020-04-07,Fox,,0.15210227272727272
2020-04-07,Fox,biden,0.10290674603174604
2020-04-07,Fox,sanders,0.07735119047619049
2020-04-07,Fox,trump,0.07882697725554874
2020-04-07,NBC,biden,0.10909090909090911
2020-04-07,NBC,klobuchar,0.12291666666666667
2020-04-07,NBC,sanders,0.0
2020-04-07,NBC,trump,0.025784725332139123
2020-04-07,NBC,warren,0.0
2020-04-07,NBC,yang,0.016666666666666663
2020-04-07,NewYorkTimes,biden,0.09269097222222222
2020-04-07,NewYorkTimes,sanders,0.0
2020-04-07,NewYorkTimes,trump,-0.059999999999999984
2020-04-07,Politico,biden,0.11054673721340386
2020-04-07,Politico,bloomberg,0.2583333333333333
2020-04-07,Politico,klobuchar,0.06818181818181818
2020-04-07,Politico,sanders,0.4
2020-04-07,Politico,trump,0.0547347536818491
2020-04-07,WashingtonTimes,,0.0
2020-04-07,WashingtonTimes,biden,0.07511434693252873
2020-04-07,WashingtonTimes,sanders,0.023181818181818185
2020-04-07,WashingtonTimes,trump,0.038170752468505285
2020-04-07,WashingtonTimes,warren,0.0
2020-04-08,AP,biden,0.07688802863802863
2020-04-08,AP,sanders,0.039918505902112475
2020-04-08,AP,trump,0.033760242543428395
2020-04-08,AP,warren,0.039583333333333325
2020-04-08,Breitbart,,0.20783730158730157
2020-04-08,Breitbart,biden,0.08922088271473518
2020-04-08,Breitbart,bloomberg,0.11818181818181818
2020-04-08,Breitbart,buttigieg,0.04583333333333332
2020-04-08,Breitbart,klobuchar,-0.08071428571428571
2020-04-08,Breitbart,sanders,0.0939786430193407
2020-04-08,Breitbart,trump,0.05454601254061684
2020-04-08,Breitbart,warren,0.13101190476190477
2020-04-08,Buzzfeed,,0.11515151515151516
2020-04-08,Buzzfeed,biden,0.027430555555555555
2020-04-08,Buzzfeed,klobuchar,0.08333333333333333
2020-04-08,Buzzfeed,sanders,0.10428823585711335
2020-04-08,Buzzfeed,trump,-0.009829059829059829
2020-04-08,Fox,,-0.027222222222222217
2020-04-08,Fox,biden,0.06130440115440115
2020-04-08,Fox,bloomberg,0.061616161616161604
2020-04-08,Fox,buttigieg,0.0
2020-04-08,Fox,klobuchar,0.0
2020-04-08,Fox,sanders,0.1034460001803752
2020-04-08,Fox,trump,0.0488214993818442
2020-04-08,Fox,warren,0.09115497076023393
2020-04-08,Fox,yang,0.2
2020-04-08,NBC,,0.18209876543209874
2020-04-08,NBC,biden,0.047726220538720554
2020-04-08,NBC,sanders,0.1307263368009542
2020-04-08,NBC,trump,0.0887217987326683
2020-04-08,NBC,warren,0.1
2020-04-08,NewYorkTimes,biden,0.0873404669517475
2020-04-08,NewYorkTimes,bloomberg,0.10774410774410774
2020-04-08,NewYorkTimes,buttigieg,0.0
2020-04-08,NewYorkTimes,klobuchar,-0.11785714285714285
2020-04-08,NewYorkTimes,sanders,0.04605824400467258
2020-04-08,NewYorkTimes,steyer,0.12222222222222225
2020-04-08,NewYorkTimes,trump,0.07425095492742555
2020-04-08,Politico,,0.12111111111111113
2020-04-08,Politico,biden,0.04356146499003642
2020-04-08,Politico,bloomberg,0.06818181818181818
2020-04-08,Politico,sanders,0.04714877649736805
2020-04-08,Politico,trump,0.04564664728576862
2020-04-08,Politico,warren,0.125
2020-04-08,WashingtonTimes,,0.0925925925925926
2020-04-08,WashingtonTimes,biden,0.13591534391534396
2020-04-08,WashingtonTimes,buttigieg,-0.03295454545454546
2020-04-08,WashingtonTimes,klobuchar,0.3333333333333333
2020-04-08,WashingtonTimes,sanders,0.08147351897351897
2020-04-08,WashingtonTimes,trump,0.0790537789835735
2020-04-08,WashingtonTimes,warren,-0.12708333333333335
2020-04-08,WashingtonTimes,yang,0.10250000000000002
2020-04-09,AP,biden,0.08747735003092144
2020-04-09,AP,sanders,0.21666666666666667
2020-04-09,AP,trump,0.004609134727505939
2020-04-09,AP,warren,0.0892361111111111
2020-04-09,Breitbart,,0.34
2020-04-09,Breitbart,biden,0.0695546514527996
2020-04-09,Breitbart,bloomberg,0.125
2020-04-09,Breitbart,buttigieg,0.325
2020-04-09,Breitbart,klobuchar,0.0
2020-04-09,Breitbart,sanders,0.07560823754789273
2020-04-09,Breitbart,trump,0.02962336782458734
2020-04-09,Breitbart,warren,0.028125000000000004
2020-04-09,Breitbart,yang,0.0
2020-04-09,Buzzfeed,,0.17272727272727273
2020-04-09,Buzzfeed,biden,-0.011111111111111113
2020-04-09,Buzzfeed,klobuchar,0.08333333333333333
2020-04-09,Buzzfeed,sanders,0.07888100727774643
2020-04-09,Buzzfeed,trump,0.01888888888888889
2020-04-09,Fox,,0.06666666666666667
2020-04-09,Fox,biden,0.054616973034180824
2020-04-09,Fox,bloomberg,0.09273809523809523
2020-04-09,Fox,buttigieg,-0.020833333333333332
2020-04-09,Fox,klobuchar,-0.007777777777777778
2020-04-09,Fox,sanders,0.11090734662163232
2020-04-09,Fox,trump,0.02381262091817648
2020-04-09,Fox,warren,0.07548701298701299
2020-04-09,Fox,yang,0.25
2020-04-09,NBC,,0.16444444444444445
2020-04-09,NBC,biden,0.01380027958152958
2020-04-09,NBC,sanders,0.11483201581027667
2020-04-09,NBC,trump,-0.0010064824743723816
2020-04-09,NBC,warren,0.1111111111111111
2020-04-09,NewYorkTimes,,0.07
2020-04-09,NewYorkTimes,biden,0.15931372549019612
2020-04-09,NewYorkTimes,sanders,0.008189655172413797
2020-04-09,NewYorkTimes,trump,0.11459183673469389
2020-04-09,NewYorkTimes,warren,0.16666666666666666
2020-04-09,Politico,,0.0
2020-04-09,Politico,biden,0.14604834305355138
2020-04-09,Politico,bloomberg,0.04017857142857143
2020-04-09,Politico,buttigieg,0.0
2020-04-09,Politico,klobuchar,0.26785714285714285
2020-04-09,Politico,sanders,0.1411865564990565
2020-04-09,Politico,trump,0.04815529212850641
2020-04-09,WashingtonTimes,biden,0.02818491032776747
2020-04-09,WashingtonTimes,klobuchar,0.03333333333333333
2020-04-09,WashingtonTimes,sanders,0.022123015873015878
2020-04-09,WashingtonTimes,trump,0.05963532677380715
2020-04-09,WashingtonTimes,warren,0.0375
2020-04-10,AP,biden,0.07702659121333817
2020-04-10,AP,bloomberg,0.19318181818181818
2020-04-10,AP,gabbard,0.0
2020-04-10,AP,sanders,0.0
2020-04-10,AP,trump,0.033512401096293706
2020-04-10,Breitbart,biden,0.06458333333333333
2020-04-10,Breitbart,klobuchar,0.175
2020-04-10,Breitbart,sanders,0.0
2020-04-10,Breitbart,trump,0.10904464093825793
2020-04-10,Breitbart,warren,0.21321969696969698
2020-04-10,Breitbart,yang,-0.04999999999999999
2020-04-10,Fox,,0.0
2020-04-10,Fox,biden,0.05508720849043428
2020-04-10,Fox,bloomberg,0.002191558441558439
2020-04-10,Fox,sanders,0.1095734126984127
2020-04-10,Fox,trump,0.0017508736325018274
2020-04-10,NBC,biden,0.16161405723905725
2020-04-10,NBC,bloomberg,0.0
2020-04-10,NBC,klobuchar,0.0
2020-04-10,NBC,sanders,0.05952380952380952
2020-04-10,NBC,trump,0.018166371158392442
2020-04-10,NBC,warren,0.0
2020-04-10,NewYorkTimes,biden,0.03333333333333333
2020-04-10,NewYorkTimes,bloomberg,0.3333333333333333
2020-04-10,NewYorkTimes,trump,0.0640580808080808
2020-04-10,NewYorkTimes,yang,0.0
2020-04-10,Politico,,0.0
2020-04-10,Politico,biden,0.0667304625199362
2020-04-10,Politico,buttigieg,0.26666666666666666
2020-04-10,Politico,sanders,0.08544799705125795
2020-04-10,Politico,trump,0.09927143875928604
2020-04-10,Politico,warren,0.011284722222222217
2020-04-10,WashingtonTimes,biden,0.08200189393939392
2020-04-10,WashingtonTimes,bloomberg,-0.015909090909090914
2020-04-10,WashingtonTimes,trump,-0.0070090091738642364
2020-04-10,WashingtonTimes,yang,0.09305555555555554
2020-04-11,AP,trump,0.07005100609267276
2020-04-11,Breitbart,biden,-0.02408854166666666
2020-04-11,Breitbart,sanders,0.1611020562770563
2020-04-11,Breitbart,trump,0.033024256491237615
2020-04-11,Buzzfeed,biden,-0.018518518518518528
2020-04-11,Buzzfeed,trump,0.05277777777777779
2020-04-11,Fox,biden,0.04166666666666667
2020-04-11,Fox,sanders,0.0
2020-04-11,Fox,trump,0.020599173553719017
2020-04-11,NBC,trump,0.03841185390464237
2020-04-11,NewYorkTimes,biden,0.07701122247317904
2020-04-11,NewYorkTimes,trump,0.06113483977708117
2020-04-11,Politico,biden,0.175
2020-04-11,Politico,trump,0.07582889386668455
2020-04-11,WashingtonTimes,biden,0.0
2020-04-11,WashingtonTimes,trump,0.06363636363636363
2020-04-12,AP,biden,0.4
2020-04-12,AP,gabbard,0.0
2020-04-12,AP,sanders,0.1388888888888889
2020-04-12,AP,trump,0.04810645446325827
2020-04-12,AP,warren,0.0
2020-04-12,Breitbart,biden,0.057963045487555286
2020-04-12,Breitbart,bloomberg,0.0
2020-04-12,Breitbart,sanders,0.0
2020-04-12,Breitbart,trump,0.06675452644202644
2020-04-12,Fox,,-0.041666666666666664
2020-04-12,Fox,biden,0.07206246685413353
2020-04-12,Fox,gabbard,0.0
2020-04-12,Fox,sanders,0.07777777777777778
2020-04-12,Fox,trump,0.031728612657184095
2020-04-12,Fox,warren,0.0
2020-04-12,NBC,,0.0
2020-04-12,NBC,biden,0.06904761904761905
2020-04-12,NBC,buttigieg,0.0
2020-04-12,NBC,sanders,0.18409090909090908
2020-04-12,NBC,trump,0.07099179498485053
2020-04-12,NewYorkTimes,biden,0.005625769894062573
2020-04-12,NewYorkTimes,sanders,0.09999999999999999
2020-04-12,NewYorkTimes,trump,0.0171904761904762
2020-04-12,NewYorkTimes,warren,0.7999999999999999
2020-04-12,Politico,biden,0.16160714285714284
2020-04-12,Politico,bloomberg,0.16
2020-04-12,Politico,sanders,-0.15555555555555556
2020-04-12,Politico,trump,0.09690697496947498
2020-04-12,WashingtonTimes,biden,0.10260667014977357
2020-04-12,WashingtonTimes,sanders,0.08750000000000002
2020-04-12,WashingtonTimes,trump,0.04185580425890505
2020-04-12,WashingtonTimes,warren,0.0
2020-04-13,AP,biden,0.08773599819331525
2020-04-13,AP,klobuchar,0.30476190476190473
2020-04-13,AP,sanders,0.06718223905723907
2020-04-13,AP,trump,0.0313296638603387
2020-04-13,AP,warren,-0.05555555555555555
2020-04-13,Breitbart,,0.3111111111111111
2020-04-13,Breitbart,biden,0.008648648648648647
2020-04-13,Breitbart,bloomberg,0.5
2020-04-13,Breitbart,sanders,0.09433637618420226
2020-04-13,Breitbart,trump,0.04402192190007316
2020-04-13,Breitbart,warren,0.0
2020-04-13,Buzzfeed,,0.25
2020-04-13,Buzzfeed,biden,0.45555555555555566
2020-04-13,Buzzfeed,sanders,-0.02291666666666667
2020-04-13,Fox,,0.05555555555555555
2020-04-13,Fox,biden,0.05345257529600965
2020-04-13,Fox,sanders,0.09382557189542484
2020-04-13,Fox,trump,0.04462295819490586
2020-04-13,Fox,warren,0.0
2020-04-13,NBC,biden,0.007705093260648818
2020-04-13,NBC,bloomberg,0.07
2020-04-13,NBC,sanders,0.07885714285714286
2020-04-13,NBC,trump,0.07230881785838685
2020-04-13,NBC,warren,0.0
2020-04-13,NewYorkTimes,,0.0
2020-04-13,NewYorkTimes,biden,0.04935502365657894
2020-04-13,NewYorkTimes,sanders,0.05453869047619048
2020-04-13,NewYorkTimes,trump,0.06133999433106576
2020-04-13,NewYorkTimes,warren,0.005208333333333333
2020-04-13,Politico,,0.20833333333333334
2020-04-13,Politico,biden,0.17711970899470902
2020-04-13,Politico,bloomberg,0.12708333333333333
2020-04-13,Politico,buttigieg,0.15833333333333333
2020-04-13,Politico,sanders,0.03136387422101708
2020-04-13,Politico,trump,0.06821174340856298
2020-04-13,Politico,warren,-0.125
2020-04-13,WashingtonTimes,,-0.09999999999999999
2020-04-13,WashingtonTimes,biden,0.025
2020-04-13,WashingtonTimes,klobuchar,0.0
2020-04-13,WashingtonTimes,sanders,0.045546372819100095
2020-04-13,WashingtonTimes,trump,0.024195394713687386
2020-04-14,AP,biden,0.09273550724637683
2020-04-14,AP,buttigieg,0.0
2020-04-14,AP,sanders,0.1501593314093314
2020-04-14,AP,trump,0.036359943621093016
2020-04-14,AP,warren,0.02
2020-04-14,Breitbart,biden,0.10409666518122401
2020-04-14,Breitbart,sanders,-0.13333333333333333
2020-04-14,Breitbart,trump,0.0319069894295798
2020-04-14,Buzzfeed,,0.09375
2020-04-14,Buzzfeed,biden,0.25416666666666665
2020-04-14,Buzzfeed,sanders,0.0375
2020-04-14,Buzzfeed,trump,0.023815476190476192
2020-04-14,Fox,biden,0.08659829023315864
2020-04-14,Fox,sanders,0.13035714285714287
2020-04-14,Fox,trump,0.0451142178651303
2020-04-14,NBC,,0.1875
2020-04-14,NBC,biden,0.08018425667159851
2020-04-14,NBC,klobuchar,0.11818181818181818
2020-04-14,NBC,sanders,0.04326923076923077
2020-04-14,NBC,trump,-0.01677829901352068
2020-04-14,NBC,warren,0.0
2020-04-14,NewYorkTimes,,0.1
2020-04-14,NewYorkTimes,biden,0.12608509911141494
2020-04-14,NewYorkTimes,buttigieg,0.125
2020-04-14,NewYorkTimes,sanders,0.08113688973063972
2020-04-14,NewYorkTimes,trump,0.07671865715983363
2020-04-14,Politico,,0.0
2020-04-14,Politico,biden,0.12560575998075998
2020-04-14,Politico,bloomberg,-0.10500000000000001
2020-04-14,Politico,klobuchar,0.0
2020-04-14,Politico,sanders,0.20833333333333331
2020-04-14,Politico,trump,0.08200944128863841
2020-04-14,Politico,warren,0.0
2020-04-14,WashingtonTimes,biden,0.0
2020-04-14,WashingtonTimes,sanders,0.0
2020-04-14,WashingtonTimes,trump,-0.01429743867243867
2020-04-14,WashingtonTimes,warren,0.0
2020-04-15,AP,biden,0.09882132132132133
2020-04-15,AP,sanders,0.06400000000000002
2020-04-15,AP,trump,0.1069215756273048
2020-04-15,AP,warren,0.23999999999999996
2020-04-15,Breitbart,,-0.16666666666666663
2020-04-15,Breitbart,biden,0.12196664446664446
2020-04-15,Breitbart,sanders,0.19400432900432898
2020-04-15,Breitbart,trump,0.04221370683579986
2020-04-15,Buzzfeed,biden,-0.018518518518518528
2020-04-15,Buzzfeed,trump,0.03976495726495726
2020-04-15,Buzzfeed,warren,-0.5
2020-04-15,Fox,,0.071875
2020-04-15,Fox,biden,0.07922092256529345
2020-04-15,Fox,bloomberg,0.0
2020-04-15,Fox,klobuchar,0.0
2020-04-15,Fox,sanders,0.0700720551378446
2020-04-15,Fox,trump,0.11225712272223903
2020-04-15,Fox,warren,0.21904761904761907
2020-04-15,Fox,yang,0.0
